"ID","time","mortality_signal","event_id"
"NY-2019-23","2020-03-12T19:01:20Z",0,14106116994
"NY-2019-23","2020-03-15T01:59:28Z",0,14150365556
"NY-2019-23","2020-03-16T13:02:56Z",0,14150365557
"NY-2019-23","2020-03-18T19:01:20Z",0,14150365558
"NY-2019-23","2020-03-28T12:58:40Z",0,14271288636
"NY-2019-23","2020-03-30T19:01:20Z",0,14271288637
"NY-2019-23","2020-04-02T01:59:28Z",0,14271288638
"NY-2019-23","2020-04-03T12:58:40Z",0,14435161584
"NY-2019-23","2020-04-05T19:01:20Z",0,14435161585
"NY-2019-23","2020-04-08T01:59:28Z",0,14435161586
"NY-2019-23","2020-04-09T13:02:56Z",0,14435161587
"NY-2019-23","2020-04-11T19:01:20Z",0,14435161588
"NY-2019-23","2020-04-14T01:59:28Z",0,14435161589
"NY-2019-23","2020-05-08T01:59:28Z",0,14644000879
"NY-2019-23","2020-05-11T19:01:20Z",0,14644000880
"NY-2019-23","2020-05-14T01:59:28Z",0,14644000881
"NY-2019-24","2019-09-30T19:01:20Z",0,12562257638
"NY-2019-24","2019-10-06T12:58:40Z",0,12562257639
"NY-2019-24","2019-10-12T19:01:20Z",0,12562257640
"NY-2019-24","2019-10-15T13:00:48Z",0,12648618969
"NY-2019-24","2019-10-16T19:01:20Z",0,12605733905
"NY-2019-24","2019-10-17T13:00:48Z",0,12605733906
"NY-2019-24","2019-10-18T19:01:20Z",0,13652827034
"NY-2019-24","2019-10-19T13:00:48Z",0,13652827035
"NY-2019-24","2019-10-20T19:01:20Z",0,13652827036
"NY-2019-24","2019-10-21T13:00:48Z",0,12678991533
"NY-2019-24","2019-10-22T19:01:20Z",0,12678991534
"NY-2019-24","2019-10-23T13:00:48Z",0,12678991535
"NY-2019-24","2019-10-24T19:01:20Z",0,13652827037
"NY-2019-24","2019-10-25T13:00:48Z",0,13652827038
"NY-2019-24","2019-10-26T19:01:20Z",0,13652827039
"NY-2019-37","2019-10-20T19:01:20Z",0,13652827085
"NY-2019-37","2019-10-21T13:00:48Z",0,12678991562
"NY-2019-37","2019-10-22T19:01:20Z",0,12678991563
"NY-2019-37","2019-10-23T13:00:48Z",0,12678991564
"NY-2019-37","2019-10-24T19:01:20Z",0,13652827086
"NY-2019-37","2019-10-25T13:00:48Z",0,13652827087
"NY-2019-37","2019-10-26T19:01:20Z",0,13652827088
"NY-2022-45","2022-05-06T13:00:48Z",0,22034920081
"NY-2022-45","2022-05-08T16:00:00Z",0,22034920102
"NY-2022-45","2022-05-10T18:59:12Z",0,22341910587
"NY-2022-45","2022-05-12T22:02:40Z",0,22341910598
"NY-2022-45","2022-05-15T01:01:52Z",0,22367978871
"NY-2022-45","2022-05-17T04:01:04Z",0,22367978879
"NY-2022-45","2022-05-19T07:00:16Z",0,22542227917
"NY-2022-45","2022-05-21T09:59:28Z",0,22542227928
"NY-2022-45","2022-05-23T12:58:40Z",0,22574770783
"NY-2022-45","2022-05-25T16:02:08Z",0,22574770804
"NY-2022-45","2022-05-27T19:01:20Z",0,22574770822
"NY-2022-45","2022-05-29T22:00:32Z",0,22574770837
"NY-2022-45","2022-06-01T00:59:44Z",0,22608077378
"NY-2022-45","2022-06-03T03:58:56Z",0,22608077387
"NY-2022-45","2022-06-05T07:02:24Z",0,22688507733
"NY-2022-45","2022-06-07T10:01:36Z",0,22688507745
"NY-2022-45","2022-06-13T18:59:12Z",0,23054196928
"NY-2022-45","2022-06-15T22:02:40Z",0,23054196935
"NY-2022-45","2022-06-18T01:01:52Z",0,23054196946
"NY-2022-45","2022-06-20T04:01:04Z",0,23054196958
"NY-2022-45","2022-06-22T07:00:16Z",0,23054196969
"NY-2022-45","2022-06-24T09:59:28Z",0,23054196979
"NY-2022-45","2022-06-28T16:02:08Z",0,23119367600
"NY-2022-45","2022-06-30T19:01:20Z",0,23119367609
"NY-2022-45","2022-07-02T22:00:32Z",0,23168807788
"NY-2022-45","2022-07-05T00:59:44Z",0,23168807794
"NY-2022-45","2022-07-07T03:58:56Z",0,23168807804
"NY-2022-45","2022-07-09T07:02:24Z",0,23168807814
"NY-2022-45","2022-07-11T10:01:36Z",0,23213804130
"NY-2022-45","2022-07-13T13:00:48Z",0,23213804135
"NY-2022-45","2022-07-17T18:59:12Z",0,23276541558
"NY-2022-45","2022-07-19T22:02:40Z",0,23276541564
"NY-2022-45","2022-07-22T01:01:52Z",0,23276541573
"NY-2022-45","2022-07-24T04:01:04Z",0,23276541582
"NY-2022-45","2022-07-26T07:00:16Z",0,23336425575
"NY-2022-45","2022-07-28T09:59:28Z",0,23336425582
"NY-2022-46","2022-05-13T02:02:40Z",0,22367978858
"NY-2022-46","2022-05-15T05:01:52Z",0,22367978874
"NY-2022-46","2022-05-17T08:01:04Z",0,22503128737
"NY-2022-46","2022-05-19T11:00:16Z",0,22503128744
"NY-2022-46","2022-05-21T13:59:28Z",0,22542227930
"NY-2022-46","2022-05-23T16:58:40Z",0,22542227936
"NY-2022-46","2022-05-25T20:02:08Z",0,22574770808
"NY-2022-46","2022-05-27T23:01:20Z",0,22574770826
"NY-2022-46","2022-05-30T02:00:32Z",0,22597278318
"NY-2022-46","2022-06-01T04:59:44Z",0,22597278322
"NY-2022-46","2022-06-13T22:59:12Z",0,23054196930
"NY-2022-46","2022-06-16T02:02:40Z",0,23054196938
"NY-2022-46","2022-06-18T05:01:52Z",0,23054196950
"NY-2022-46","2022-06-20T08:01:04Z",0,23054196962
"NY-2022-46","2022-06-22T11:00:16Z",0,23054196973
"NY-2022-46","2022-06-24T13:59:28Z",0,23054196983
"NY-2022-46","2022-06-26T16:58:40Z",0,23119367596
"NY-2022-46","2022-06-28T20:02:08Z",0,23119367602
"NY-2022-46","2022-06-30T23:01:20Z",0,23119367611
"NY-2022-46","2022-07-03T02:00:32Z",0,23119367614
"NY-2022-46","2022-07-05T04:59:44Z",0,23168807797
"NY-2022-47","2022-05-12T22:02:40Z",0,22367978857
"NY-2022-47","2022-05-15T01:01:52Z",0,22367978873
"NY-2022-47","2022-05-17T04:01:04Z",0,22503128736
"NY-2022-47","2022-05-19T07:00:16Z",0,22503128743
"NY-2022-47","2022-05-23T13:02:56Z",0,22574770788
"NY-2022-47","2022-05-25T16:02:08Z",0,22574770807
"NY-2022-47","2022-05-27T19:01:20Z",0,22574770825
"NY-2022-47","2022-05-29T22:00:32Z",0,22574770839
"NY-2022-47","2022-06-01T00:59:44Z",0,22608077379
"NY-2022-47","2022-06-03T03:58:56Z",0,22608077388
"NY-2022-47","2022-06-09T13:00:48Z",0,22688507760
"NY-2022-47","2022-06-11T16:00:00Z",0,22688507780
"NY-2022-47","2022-06-13T18:59:12Z",0,23054196929
"NY-2022-47","2022-06-15T22:02:40Z",0,23054196937
"NY-2022-47","2022-06-18T01:01:52Z",0,23054196949
"NY-2022-47","2022-06-20T04:01:04Z",0,23054196961
"NY-2022-47","2022-06-22T07:00:16Z",0,23054196972
"NY-2022-47","2022-06-24T09:59:28Z",0,23054196982
"NY-2022-47","2022-06-26T12:58:40Z",0,23119367595
"NY-2022-47","2022-06-28T16:02:08Z",0,23119367601
"NY-2022-47","2022-06-30T19:01:20Z",0,23119367610
"NY-2022-47","2022-07-02T22:00:32Z",0,23119367613
"NY-2022-47","2022-07-05T00:59:44Z",0,23168807796
"NY-2022-47","2022-07-07T04:03:12Z",0,23168807807
"NY-2022-47","2022-07-09T07:02:24Z",0,23168807815
"NY-2022-47","2022-07-11T10:01:36Z",0,23168807817
"NY-2022-47","2022-07-13T13:00:48Z",0,23276541546
"NY-2022-47","2022-07-15T16:00:00Z",0,23276541554
"NY-2022-47","2022-07-17T18:59:12Z",0,23276541560
"NY-2022-47","2022-07-19T22:02:40Z",0,23276541567
"NY-2022-47","2022-07-22T01:01:52Z",0,23276541576
"NY-2022-47","2022-07-24T04:01:04Z",0,23276541584
"NY-2022-47","2022-07-26T07:00:16Z",0,23336425576
"NY-2022-47","2022-07-28T09:59:28Z",0,23336425583
"NY-2022-47","2022-07-30T13:02:56Z",0,23383318051
"ONT-2019-03","2019-09-16T20:01:04Z",0,13584059255
"ONT-2019-03","2019-09-17T02:59:12Z",0,13584059256
"ONT-2019-03","2019-09-24T12:58:40Z",0,13584059257
"ONT-2019-03","2019-10-06T12:58:40Z",0,12552238163
"ONT-2019-03","2019-10-07T13:00:48Z",0,12552238164
"ONT-2019-03","2019-10-08T19:01:20Z",0,12552238165
"ONT-2019-03","2019-10-09T13:00:48Z",0,12581431800
"ONT-2019-03","2019-10-10T19:01:20Z",0,12581431801
"ONT-2019-03","2019-10-11T13:00:48Z",0,12581431802
"ONT-2019-03","2019-10-12T19:01:20Z",0,12581431803
"ONT-2019-03","2019-10-13T13:00:48Z",0,12581431804
"ONT-2019-03","2019-10-14T19:01:20Z",0,12581431805
"ONT-2019-03","2019-10-15T13:00:48Z",0,12613954135
"ONT-2019-03","2019-10-16T19:01:20Z",0,12613954136
"ONT-2019-03","2019-10-18T19:01:20Z",0,12613954137
"ONT-2019-03","2019-10-19T13:00:48Z",0,12648618958
"ONT-2019-03","2019-10-20T19:01:20Z",0,12648618959
"ONT-2019-03","2019-10-21T13:00:48Z",0,12648618960
"ONT-2019-03","2019-10-22T19:01:20Z",0,12692479229
"ONT-2019-03","2019-10-23T13:00:48Z",0,12692479230
"ONT-2019-03","2019-10-24T19:01:20Z",0,12692479231
"ONT-2019-03","2019-10-25T13:00:48Z",0,13652827023
"ONT-2019-03","2019-10-26T19:01:20Z",0,13652827024
"ONT-2019-03","2019-10-27T13:00:48Z",0,13652827025
"ONT-2019-03","2019-10-28T19:01:20Z",0,12824984638
"ONT-2019-03","2019-10-29T13:00:48Z",0,12824984639
"ONT-2019-03","2019-10-30T19:01:20Z",0,12824984640
"ONT-2019-03","2019-10-31T13:00:48Z",0,12855284251
"ONT-2019-03","2019-11-01T19:01:20Z",0,12855284252
"ONT-2019-03","2019-11-02T13:00:48Z",0,12855284253
"ONT-2019-03","2019-11-03T19:01:20Z",0,12855284254
"ONT-2019-03","2019-11-04T14:00:32Z",0,12855284255
"ONT-2019-03","2019-11-05T20:01:04Z",0,12855284256
"ONT-2019-05","2019-09-16T14:02:40Z",0,12527312546
"ONT-2019-05","2019-09-16T20:01:04Z",0,12527312547
"ONT-2019-05","2019-09-17T02:59:12Z",0,12527312548
"ONT-2019-05","2019-09-18T19:01:20Z",0,12527312549
"ONT-2019-05","2019-09-24T12:58:40Z",0,12527312550
"ONT-2019-05","2019-09-30T19:01:20Z",0,12527312551
"ONT-2019-05","2019-10-06T12:58:40Z",0,12552238166
"ONT-2019-05","2019-10-07T13:00:48Z",0,12552238167
"ONT-2019-05","2019-10-08T19:01:20Z",0,12552238168
"ONT-2019-05","2019-10-09T13:00:48Z",0,12605733895
"ONT-2019-05","2019-10-10T19:01:20Z",0,12605733896
"ONT-2019-05","2019-10-11T13:00:48Z",0,12605733897
"ONT-2019-05","2019-10-12T19:01:20Z",0,12581431806
"ONT-2019-05","2019-10-14T19:01:20Z",0,12581431807
"ONT-2019-05","2019-10-15T08:27:44Z",0,12581431808
"ONT-2019-05","2019-10-15T13:00:48Z",0,12648618961
"ONT-2019-05","2019-10-16T19:01:20Z",0,12605733898
"ONT-2019-05","2019-10-17T13:00:48Z",0,12605733899
"ONT-2019-05","2019-10-18T19:01:20Z",0,12648618962
"ONT-2019-05","2019-10-19T13:00:48Z",0,12648618963
"ONT-2019-05","2019-10-20T19:01:20Z",0,12648618964
"ONT-2019-05","2019-10-21T13:00:48Z",0,12678991524
"ONT-2019-05","2019-10-22T19:01:20Z",0,12678991525
"ONT-2019-05","2019-10-23T13:00:48Z",0,12678991526
"ONT-2019-05","2019-10-24T19:01:20Z",0,13652827026
"ONT-2019-05","2019-10-26T19:01:20Z",0,13652827027
"ONT-2019-05","2019-10-27T13:00:48Z",0,12709756713
"ONT-2019-05","2019-10-28T19:01:20Z",0,12709756714
"ONT-2019-05","2019-10-29T13:00:48Z",0,12709756715
"ONT-2019-05","2019-10-30T19:01:20Z",0,12834895703
"ONT-2019-05","2019-10-31T13:00:48Z",0,12834895704
"ONT-2019-05","2019-11-01T19:01:20Z",0,12834895705
"ONT-2019-05","2019-11-02T13:00:48Z",0,13015184580
"ONT-2019-05","2019-11-03T19:01:20Z",0,13015184581
"ONT-2019-05","2019-11-04T14:00:32Z",0,13015184582
"ONT-2019-05","2019-11-05T20:01:04Z",0,13015184583
"ONT-2019-05","2019-11-06T14:00:32Z",0,13015184584
"ONT-2019-05","2019-11-07T20:01:04Z",0,13015184585
"ONT-2019-05","2019-11-08T14:00:32Z",0,13045577414
"ONT-2019-05","2019-11-09T20:01:04Z",0,13045577415
"ONT-2019-05","2019-11-10T14:00:32Z",0,13045577416
"ONT-2019-05","2019-11-11T20:01:04Z",0,13234519922
"ONT-2019-05","2019-11-12T14:00:32Z",0,13234519923
"ONT-2019-05","2019-11-13T20:01:04Z",0,13234519924
"ONT-2019-05","2019-11-14T14:00:32Z",0,13652883248
"ONT-2019-05","2019-11-15T20:01:04Z",0,13652883249
"ONT-2019-05","2019-11-16T14:00:32Z",0,13652883250
"ONT-2019-05","2019-11-17T20:01:04Z",0,13652883251
"ONT-2019-05","2019-11-18T14:00:32Z",0,13652883252
"ONT-2019-05","2019-11-19T20:01:04Z",0,13652883253
"ONT-2019-05","2019-11-20T14:00:32Z",0,13652883254
"ONT-2019-05","2019-11-21T20:01:04Z",0,13652883255
"ONT-2019-05","2019-11-22T14:00:32Z",0,13652883256
"ONT-2019-05","2019-11-23T20:01:04Z",0,13316941339
"ONT-2019-05","2019-11-24T14:00:32Z",0,13316941340
"ONT-2019-05","2019-11-25T20:01:04Z",0,13316941341
"ONT-2019-05","2019-11-26T14:00:32Z",0,13531111629
"ONT-2019-05","2019-11-27T20:01:04Z",0,13531111630
"ONT-2019-05","2019-11-28T14:00:32Z",0,13531111631
"ONT-2019-05","2019-11-29T20:01:04Z",0,13531111632
"ONT-2019-05","2019-11-30T14:00:32Z",0,13531111633
"ONT-2019-05","2019-12-01T20:01:04Z",0,13577079353
"ONT-2019-05","2019-12-02T14:00:32Z",0,13577079354
"ONT-2019-05","2019-12-03T20:01:04Z",0,13577079355
"ONT-2019-05","2019-12-04T14:00:32Z",0,13584025957
"ONT-2019-05","2019-12-05T20:01:04Z",0,13584025958
"ONT-2019-05","2019-12-06T14:00:32Z",0,13584025959
"ONT-2019-05","2019-12-07T20:01:04Z",0,13586336261
"ONT-2019-05","2019-12-08T14:00:32Z",0,13586336262
"ONT-2019-05","2019-12-09T20:01:04Z",0,13586336263
"ONT-2019-05","2019-12-10T14:00:32Z",0,13598268141
"ONT-2019-05","2019-12-11T20:01:04Z",0,13598268142
"ONT-2019-05","2019-12-12T14:00:32Z",0,13598268143
"ONT-2019-05","2019-12-13T20:01:04Z",0,13607659351
"ONT-2019-05","2019-12-14T14:00:32Z",0,13607659352
"ONT-2019-05","2019-12-15T20:01:04Z",0,13607659353
"ONT-2019-05","2019-12-16T14:00:32Z",0,13621589716
"ONT-2019-05","2019-12-17T20:01:04Z",0,13621589717
"ONT-2019-05","2019-12-18T14:00:32Z",0,13621589718
"ONT-2019-05","2019-12-19T20:01:04Z",0,13629976803
"ONT-2019-05","2019-12-20T14:00:32Z",0,13629976804
"ONT-2019-05","2019-12-21T20:01:04Z",0,13629976805
"ONT-2019-05","2019-12-22T14:00:32Z",0,13640880000
"ONT-2019-05","2019-12-23T20:01:04Z",0,13640880001
"ONT-2019-05","2019-12-24T14:00:32Z",0,13640880002
"ONT-2019-05","2019-12-25T20:01:04Z",0,13652887222
"ONT-2019-05","2019-12-26T14:00:32Z",0,13652887223
"ONT-2019-05","2019-12-27T20:01:04Z",0,13652887224
"ONT-2019-05","2019-12-28T14:00:32Z",0,13675187848
"ONT-2019-05","2019-12-29T20:01:04Z",0,13675187849
"ONT-2019-05","2019-12-30T14:00:32Z",0,13675187850
"ONT-2019-05","2019-12-31T20:01:04Z",0,13675187851
"ONT-2019-05","2020-01-02T03:01:20Z",0,13675187852
"ONT-2019-05","2020-01-02T14:02:40Z",0,13675187853
"ONT-2019-05","2020-01-03T19:58:56Z",0,13675156930
"ONT-2019-05","2020-01-05T02:59:12Z",0,13675156931
"ONT-2019-05","2020-01-05T14:00:32Z",0,13675156932
"ONT-2019-05","2020-01-06T20:01:04Z",0,13724856865
"ONT-2019-05","2020-01-08T03:01:20Z",0,13724856866
"ONT-2019-05","2020-01-08T14:02:40Z",0,13724856867
"ONT-2019-05","2020-01-09T19:58:56Z",0,13724856868
"ONT-2019-05","2020-01-11T02:59:12Z",0,13724856869
"ONT-2019-05","2020-01-11T14:00:32Z",0,13724856870
"ONT-2019-05","2020-01-12T20:01:04Z",0,13741442899
"ONT-2019-05","2020-01-14T03:01:20Z",0,13741442900
"ONT-2019-05","2020-01-14T14:02:40Z",0,13741442901
"ONT-2019-05","2020-01-15T19:58:56Z",0,13764267486
"ONT-2019-05","2020-01-17T02:59:12Z",0,13764267487
"ONT-2019-05","2020-01-18T20:01:04Z",0,13764267488
"ONT-2019-05","2020-01-20T03:01:20Z",0,13764267489
"ONT-2019-05","2020-01-20T14:02:40Z",0,13764267490
"PA-2018-07","2018-09-30T18:59:12Z",0,7632722057
"PA-2018-07","2018-10-12T18:59:12Z",0,7632722058
"PA-2018-07","2018-10-15T12:58:40Z",0,7755271726
"PA-2018-07","2018-10-16T18:59:12Z",0,7755271727
"PA-2018-07","2018-10-20T18:59:12Z",0,7755271728
"PA-2018-07","2018-10-21T13:02:56Z",0,7775930087
"PA-2018-07","2018-10-22T18:59:12Z",0,7775930088
"PA-2018-07","2018-10-23T12:58:40Z",0,7775930089
"PA-2018-07","2018-10-24T18:59:12Z",0,7920070582
"PA-2018-07","2018-10-25T12:58:40Z",0,7920070583
"PA-2018-07","2018-10-26T18:59:12Z",0,7920070584
"PA-2018-07","2018-10-27T12:58:40Z",0,7851909736
"PA-2018-07","2018-10-28T18:59:12Z",0,7851909737
"PA-2018-07","2018-10-30T18:59:12Z",0,7851909738
"PA-2018-07","2018-11-03T19:58:56Z",0,7920070585
"PA-2018-07","2018-11-04T14:02:40Z",0,7920070586
"PA-2018-07","2018-11-05T19:58:56Z",0,7920070587
"PA-2018-07","2018-11-06T14:02:40Z",0,7959496283
"PA-2018-07","2018-11-07T19:58:56Z",0,7959496284
"PA-2018-07","2018-11-08T14:02:40Z",0,7959496285
"PA-2018-07","2018-11-09T19:58:56Z",0,7954419602
"PA-2018-07","2018-11-10T14:02:40Z",0,7954419603
"PA-2018-07","2018-11-11T19:58:56Z",0,7954419604
"PA-2018-07","2018-11-12T14:02:40Z",0,7959496286
"PA-2018-07","2018-11-13T19:58:56Z",0,7959496287
"PA-2018-07","2018-11-14T14:02:40Z",0,7959496288
"PA-2018-07","2018-11-15T19:58:56Z",0,7977579334
"PA-2018-07","2018-11-16T14:02:40Z",0,7977579335
"PA-2018-07","2018-11-17T19:58:56Z",0,7977579336
"PA-2018-07","2018-11-18T14:02:40Z",0,7994489529
"PA-2018-07","2018-11-19T19:58:56Z",0,7994489530
"PA-2018-07","2018-11-20T14:02:40Z",0,7994489531
"PA-2018-07","2018-11-21T19:58:56Z",0,8003790072
"PA-2018-07","2018-11-22T14:02:40Z",0,8003790073
"PA-2018-07","2018-11-24T13:58:24Z",0,8003790074
"PA-2018-07","2018-11-25T19:58:56Z",0,8031071837
"PA-2018-07","2018-11-26T14:02:40Z",0,8031071838
"PA-2018-07","2018-11-27T19:58:56Z",0,8031071839
"PA-2018-07","2018-11-28T14:02:40Z",0,8037640941
"PA-2018-07","2018-11-29T19:58:56Z",0,8037640942
"PA-2018-07","2018-11-30T14:02:40Z",0,8044511076
"PA-2018-07","2018-12-01T19:58:56Z",0,8044511077
"PA-2018-07","2018-12-02T14:02:40Z",0,8044511078
"PA-2018-07","2018-12-03T19:58:56Z",0,8068665944
"PA-2018-07","2018-12-04T14:02:40Z",0,8068665945
"PA-2018-07","2018-12-06T13:58:24Z",0,8068665946
"PA-2018-07","2018-12-07T19:58:56Z",0,8087325344
"PA-2018-07","2018-12-08T14:02:40Z",0,8087325345
"PA-2018-07","2018-12-09T19:58:56Z",0,8087325346
"PA-2018-07","2018-12-15T19:58:56Z",0,8262529845
"PA-2018-07","2018-12-16T14:02:40Z",0,8101305766
"PA-2018-07","2018-12-17T19:58:56Z",0,8101305767
"PA-2018-07","2018-12-18T14:02:40Z",0,8262529846
"PA-2018-07","2018-12-19T19:58:56Z",0,8262529847
"PA-2018-07","2018-12-20T14:02:40Z",0,8262529848
"PA-2018-07","2018-12-21T19:58:56Z",0,8340308852
"PA-2018-07","2018-12-22T14:02:40Z",0,8340308853
"PA-2018-07","2018-12-23T19:58:56Z",0,8340308854
"PA-2018-07","2018-12-24T14:02:40Z",0,8352992042
"PA-2018-07","2018-12-25T19:58:56Z",0,8352992043
"PA-2018-07","2018-12-26T14:02:40Z",0,8352992044
"PA-2018-07","2018-12-27T19:58:56Z",0,8364024028
"PA-2018-07","2018-12-29T19:58:56Z",0,8364024029
"PA-2018-07","2018-12-30T14:02:40Z",0,8364024030
"PA-2018-07","2018-12-31T19:58:56Z",0,8375242387
"PA-2018-07","2019-01-02T02:59:12Z",0,8375242388
"PA-2018-07","2019-01-02T14:00:32Z",0,8375242389
"PA-2018-07","2019-01-03T20:01:04Z",0,8384255815
"PA-2018-07","2019-01-05T03:01:20Z",0,8384255816
"PA-2018-07","2019-01-05T14:02:40Z",0,8384255817
"PA-2018-07","2019-01-06T19:58:56Z",0,8807074513
"PA-2018-07","2019-01-08T02:59:12Z",0,8807074514
"PA-2018-07","2019-01-08T14:00:32Z",0,8807074515
"PA-2018-07","2019-01-09T20:01:04Z",0,8807074516
"PA-2018-07","2019-01-11T03:01:20Z",0,8807074517
"PA-2018-07","2019-01-12T19:58:56Z",0,8807074518
"PA-2018-07","2019-01-14T02:59:12Z",0,8807074519
"PA-2018-07","2019-01-14T14:00:32Z",0,8807074520
"PA-2018-07","2019-01-15T20:01:04Z",0,8807074521
"PA-2018-07","2019-01-17T03:01:20Z",0,8639329639
"PA-2018-07","2019-01-17T14:02:40Z",0,8639329640
"PA-2018-07","2019-01-20T02:59:12Z",0,8639329641
"PA-2018-07","2019-01-20T14:00:32Z",0,8639329642
"PA-2018-07","2019-01-21T20:01:04Z",0,8639329643
"PA-2018-07","2019-01-23T03:01:20Z",0,8925485500
"PA-2018-07","2019-01-23T14:02:40Z",0,8925485501
"PA-2018-07","2019-01-24T19:58:56Z",0,8925485502
"PA-2018-07","2019-01-26T02:59:12Z",0,8925485503
"PA-2018-07","2019-01-26T14:00:32Z",0,8925485504
"PA-2018-07","2019-01-27T20:01:04Z",0,8925485505
"PA-2019-14","2019-10-06T13:02:56Z",0,12562257648
"PA-2019-14","2019-10-12T19:01:20Z",0,12562257649
"PA-2019-14","2019-10-18T19:01:20Z",0,12648618979
"PA-2019-14","2019-10-19T13:00:48Z",0,12648618980
"PA-2019-14","2019-10-20T19:01:20Z",0,12648618981
"PA-2019-14","2019-10-21T13:00:48Z",0,12692479259
"PA-2019-14","2019-10-22T19:01:20Z",0,12692479260
"PA-2019-14","2019-10-23T13:00:48Z",0,12692479261
"PA-2019-14","2019-10-24T19:01:20Z",0,13652827056
"PA-2019-14","2019-10-25T13:00:48Z",0,13652827057
"PA-2019-14","2019-10-26T19:01:20Z",0,13652827058
"PA-2019-14","2019-10-27T13:00:48Z",0,12824984654
"PA-2019-14","2019-10-29T13:00:48Z",0,12824984655
"PA-2019-14","2019-10-30T19:01:20Z",0,12824984656
"PA-2019-14","2019-10-31T13:00:48Z",0,12834895724
"PA-2019-14","2019-11-01T19:01:20Z",0,12834895725
"PA-2019-14","2019-11-02T13:00:48Z",0,12834895726
"PA-2019-14","2019-11-03T19:01:20Z",0,12855284288
"PA-2019-14","2019-11-04T14:00:32Z",0,12855284289
"PA-2019-14","2019-11-05T20:01:04Z",0,12855284290
"PA-2019-14","2019-11-06T14:00:32Z",0,13015184607
"PA-2019-14","2019-11-07T20:01:04Z",0,13015184608
"PA-2019-14","2019-11-08T14:00:32Z",0,13015184609
"PA-2019-18","2019-10-06T16:58:40Z",0,12581431821
"PA-2019-18","2019-10-12T23:01:20Z",0,12581431822
"PA-2019-18","2019-10-15T17:00:48Z",0,12581431823
"PA-2019-18","2019-10-17T17:00:48Z",0,12613954150
"PA-2019-18","2019-10-18T23:01:20Z",0,12613954151
"PA-2019-18","2019-10-19T17:00:48Z",0,12613954152
"PA-2019-18","2019-10-20T23:01:20Z",0,13652826636
"PA-2019-18","2019-10-21T17:00:48Z",0,13652826637
"PA-2019-18","2019-10-22T23:01:20Z",0,13652826638
"PA-2019-18","2019-10-23T17:00:48Z",0,12692479251
"PA-2019-18","2019-10-24T23:01:20Z",0,12692479252
"PA-2019-18","2019-10-25T17:00:48Z",0,12692479253
"PA-2019-18","2019-10-26T23:01:20Z",0,12709756730
"PA-2019-18","2019-10-27T17:00:48Z",0,12709756731
"PA-2019-18","2019-10-28T23:01:20Z",0,12709756732
"PA-2019-18","2019-10-29T17:00:48Z",0,13045577436
"PA-2019-18","2019-10-30T23:01:20Z",0,13045577437
"PA-2019-18","2019-10-31T17:00:48Z",0,13045577438
"PA-2019-18","2019-11-02T17:00:48Z",0,13045577439
"PA-2019-18","2019-11-06T01:01:04Z",0,13045577440
"PA-2019-18","2019-11-06T19:00:32Z",0,13045577441
"PA-2019-18","2019-11-08T01:01:04Z",0,13652851819
"PA-2019-18","2019-11-08T19:00:32Z",0,13652851820
"PA-2019-18","2019-11-10T01:01:04Z",0,13652851821
"PA-2019-18","2019-11-10T19:00:32Z",0,13234519929
"PA-2019-18","2019-11-12T19:00:32Z",0,13234519930
"PA-2019-18","2019-11-14T01:01:04Z",0,13234519931
"PA-2019-18","2019-11-14T19:00:32Z",0,13252519969
"PA-2019-18","2019-11-16T01:01:04Z",0,13252519970
"PA-2019-18","2019-11-16T19:00:32Z",0,13252519971
"PA-2019-18","2019-11-18T01:01:04Z",0,13652851822
"PA-2019-18","2019-11-18T19:00:32Z",0,13652851823
"PA-2019-18","2019-11-20T01:01:04Z",0,13652851824
"PA-2019-18","2019-11-20T19:00:32Z",0,13652883270
"PA-2019-18","2019-11-22T01:01:04Z",0,13652883271
"PA-2019-18","2019-11-22T19:00:32Z",0,13652883272
"PA-2019-18","2019-11-24T01:01:04Z",0,13316941366
"PA-2019-18","2019-11-24T19:00:32Z",0,13316941367
"PA-2019-18","2019-11-26T01:01:04Z",0,13316941368
"PA-2019-18","2019-11-26T19:00:32Z",0,13531111653
"PA-2019-18","2019-11-28T01:01:04Z",0,13531111654
"PA-2019-18","2019-11-28T19:00:32Z",0,13531111655
"PA-2019-18","2019-11-30T01:01:04Z",0,13531111656
"PA-2019-18","2019-11-30T19:00:32Z",0,13531111657
"PA-2019-18","2019-12-02T01:01:04Z",0,13531111658
"PA-2019-18","2019-12-02T19:00:32Z",0,13598268164
"PA-2019-18","2019-12-06T01:01:04Z",0,13598268165
"PA-2019-18","2019-12-06T19:00:32Z",0,13598268166
"PA-2019-18","2019-12-08T19:00:32Z",0,13598268167
"PA-2019-18","2019-12-10T19:00:32Z",0,13607659365
"PA-2019-18","2019-12-12T01:01:04Z",0,13598268168
"PA-2019-18","2019-12-12T19:00:32Z",0,13607659366
"PA-2019-18","2019-12-16T01:01:04Z",0,13607659367
"PA-2019-18","2019-12-16T19:00:32Z",0,13607659368
"PA-2019-18","2019-12-18T01:01:04Z",0,13621589732
"PA-2019-18","2019-12-18T19:00:32Z",0,13621589733
"PA-2019-18","2019-12-20T01:01:04Z",0,13621589734
"PA-2019-18","2019-12-20T19:00:32Z",0,13652887250
"PA-2019-18","2019-12-22T01:01:04Z",0,13652887251
