ID,time,mortality_signal
RI-2019-28,2020-02-19T17:01:52Z,0
RI-2019-28,2020-02-27T21:00:48Z,0
RI-2019-28,2020-03-06T17:01:52Z,0
RI-2019-28,2020-03-13T16:00:00Z,0
RI-2019-28,2020-04-17T15:57:52Z,0
RI-2019-28,2020-04-24T16:00:00Z,0
RI-2019-28,2020-05-01T16:02:08Z,0
RI-2020-33,2020-09-11T14:00:32Z,0
RI-2020-33,2020-09-11T14:38:56Z,0
RI-2020-33,2020-09-12T01:01:52Z,0
RI-2020-33,2020-09-12T01:40:16Z,0
RI-2020-33,2020-12-15T14:58:08Z,0
RI-2020-33,2020-12-22T15:00:16Z,0
RI-2020-33,2020-12-29T14:58:08Z,0
RI-2020-33,2021-01-05T15:00:16Z,0
RI-2020-33,2021-01-12T14:58:08Z,0
RI-2020-33,2021-01-15T15:00:16Z,0
RI-2020-33,2021-01-17T18:59:12Z,0
RI-2020-33,2021-01-19T15:00:16Z,0
RI-2020-33,2021-01-21T18:59:12Z,0
RI-2020-33,2021-01-23T15:00:16Z,0
RI-2020-33,2021-01-25T18:59:12Z,0
RI-2020-33,2021-01-27T15:00:16Z,0
RI-2020-33,2021-01-29T18:59:12Z,0
RI-2020-33,2021-01-31T15:00:16Z,0
RI-2020-33,2021-02-02T18:59:12Z,0
RI-2020-33,2021-02-04T15:00:16Z,0
RI-2020-33,2021-02-06T18:59:12Z,0
RI-2020-33,2021-02-08T15:00:16Z,0
RI-2020-33,2021-02-10T18:59:12Z,0
RI-2020-33,2021-02-12T15:00:16Z,0
RI-2020-33,2021-02-14T18:59:12Z,0
RI-2020-33,2021-02-16T15:00:16Z,0
RI-2020-33,2021-02-18T18:59:12Z,0
RI-2020-33,2021-02-20T15:00:16Z,0
RI-2020-33,2021-02-22T18:59:12Z,0
RI-2020-33,2021-02-24T15:00:16Z,0
RI-2020-33,2021-02-26T18:59:12Z,0
RI-2020-33,2021-02-28T15:00:16Z,0
RI-2020-33,2021-03-02T18:59:12Z,0
RI-2020-33,2021-03-04T15:00:16Z,0
RI-2020-37,2020-09-08T01:06:08Z,0
RI-2020-37,2020-11-10T14:56:00Z,0
RI-2020-37,2020-12-15T15:02:24Z,0
RI-2020-37,2020-12-22T15:00:16Z,0
RI-2020-37,2020-12-29T15:02:24Z,0
RI-2020-37,2021-01-01T15:00:16Z,0
RI-2020-37,2021-01-03T18:59:12Z,0
RI-2020-37,2021-01-05T15:00:16Z,0
RI-2020-37,2021-01-07T18:59:12Z,0
RI-2020-37,2021-01-11T18:59:12Z,0
RI-2020-37,2021-01-19T18:59:12Z,0
RI-2020-37,2021-01-21T15:00:16Z,0
RI-2020-37,2021-01-25T15:00:16Z,0
RI-2020-37,2021-01-27T18:59:12Z,0
RI-2020-37,2021-02-02T15:00:16Z,0
RI-2020-37,2021-02-04T18:59:12Z,0
RI-2020-37,2021-02-06T15:00:16Z,0
RI-2020-37,2021-02-12T18:59:12Z,0
RI-2020-37,2021-02-22T15:00:16Z,0
RI-2020-37,2021-02-24T18:59:12Z,0
RI-2020-37,2021-02-26T15:00:16Z,0
RI-2020-37,2021-03-04T18:59:12Z,0
RI-2020-37,2021-03-08T18:59:12Z,0
RI-2020-37,2021-03-12T18:59:12Z,0
RI-2020-37,2021-03-16T18:59:12Z,0
RI-2020-37,2021-04-05T18:59:12Z,0
RI-2020-37,2021-04-07T15:00:16Z,0
RI-2020-37,2021-04-11T15:00:16Z,0
RI-2020-40,2020-09-03T14:00:32Z,0
RI-2020-40,2020-09-04T00:32:00Z,0
RI-2020-40,2020-09-04T01:06:08Z,0
RI-2020-40,2020-11-10T14:56:00Z,0
RI-2020-40,2020-11-17T14:58:08Z,0
RI-2020-40,2020-11-24T15:00:16Z,0
RI-2020-40,2020-12-29T14:58:08Z,0
RI-2020-40,2021-01-01T15:00:16Z,0
RI-2020-40,2021-01-03T18:59:12Z,0
RI-2020-40,2021-01-05T15:00:16Z,0
RI-2020-40,2021-01-07T18:59:12Z,0
RI-2020-40,2021-01-09T15:00:16Z,0
RI-2020-40,2021-01-11T18:59:12Z,0
RI-2020-40,2021-01-13T15:00:16Z,0
RI-2020-40,2021-01-15T18:59:12Z,0
RI-2020-40,2021-01-17T15:00:16Z,0
RI-2020-40,2021-01-19T18:59:12Z,0
RI-2020-40,2021-01-21T15:00:16Z,0
RI-2020-40,2021-01-23T18:59:12Z,0
RI-2020-40,2021-01-25T15:00:16Z,0
RI-2020-40,2021-01-27T18:59:12Z,0
RI-2020-40,2021-01-29T15:00:16Z,0
RI-2020-40,2021-01-31T18:59:12Z,0
RI-2020-40,2021-02-02T15:00:16Z,0
RI-2020-40,2021-02-04T18:59:12Z,0
RI-2020-40,2021-02-06T15:00:16Z,0
RI-2020-40,2021-02-08T18:59:12Z,0
RI-2020-40,2021-02-10T15:00:16Z,0
RI-2020-40,2021-02-12T18:59:12Z,0
RI-2020-40,2021-02-14T15:00:16Z,0
RI-2020-40,2021-02-16T18:59:12Z,0
RI-2020-40,2021-02-18T15:00:16Z,0
RI-2020-40,2021-02-22T15:00:16Z,0
RI-2020-40,2021-02-24T18:59:12Z,0
RI-2020-40,2021-02-26T15:00:16Z,0
RI-2020-40,2021-02-28T18:59:12Z,0
RI-2020-40,2021-03-02T15:00:16Z,0
RI-2020-40,2021-03-04T18:59:12Z,0
RI-2020-40,2021-03-06T15:00:16Z,0
RI-2020-40,2021-03-08T18:59:12Z,0
RI-2020-40,2021-03-10T15:00:16Z,0
RI-2020-40,2021-03-12T18:59:12Z,0
RI-2020-40,2021-03-14T15:00:16Z,0
RI-2020-40,2021-03-16T18:59:12Z,0
RI-2020-40,2021-03-18T15:00:16Z,0
RI-2020-40,2021-03-20T18:59:12Z,0
RI-2020-40,2021-03-22T15:00:16Z,0
RI-2020-40,2021-03-24T18:59:12Z,0
RI-2020-40,2021-03-26T15:00:16Z,0
RI-2020-40,2021-03-28T18:59:12Z,0
RI-2020-40,2021-03-30T15:00:16Z,0
RI-2020-40,2021-04-01T18:59:12Z,0
RI-2020-40,2021-04-03T15:00:16Z,0
RI-2020-40,2021-04-05T18:59:12Z,0
RI-2021-52,2021-09-11T18:02:40Z,0
RI-2021-52,2021-09-11T18:41:04Z,0
RI-2021-52,2021-09-12T04:59:44Z,0
RI-2021-52,2021-09-12T05:42:24Z,0
RI-2021-52,2021-11-10T19:58:08Z,0
RI-2021-52,2021-11-17T20:00:16Z,0
RI-2021-52,2021-11-24T20:02:24Z,0
RI-2021-52,2021-12-01T20:00:16Z,0
RI-2021-52,2021-12-08T20:02:24Z,0
RI-2021-52,2021-12-15T20:00:16Z,0
RI-2021-52,2021-12-22T20:02:24Z,0
RI-2021-52,2021-12-29T20:00:16Z,0
RI-2021-52,2022-01-01T20:02:24Z,0
RI-2021-52,2022-01-04T00:01:20Z,0
RI-2021-52,2022-01-05T20:02:24Z,0
RI-2021-52,2022-01-08T00:01:20Z,0
RI-2021-52,2022-01-09T20:02:24Z,0
RI-2021-52,2022-01-12T00:01:20Z,0
RI-2021-52,2022-01-13T20:02:24Z,0
RI-2021-52,2022-01-16T00:01:20Z,0
RI-2021-52,2022-02-10T20:02:24Z,1
RI-2021-52,2022-02-13T00:01:20Z,1
RI-2021-52,2022-02-14T20:02:24Z,1
RI-2021-52,2022-02-17T00:01:20Z,1
RI-2021-52,2022-02-18T20:02:24Z,1
RI-2021-52,2022-02-21T00:01:20Z,1
RI-2021-52,2022-03-05T00:01:20Z,1
RI-2021-52,2022-03-06T20:02:24Z,1
RI-2021-52,2022-03-09T00:01:20Z,1
RI-2021-52,2022-03-10T20:02:24Z,1
RI-2021-52,2022-03-13T00:01:20Z,1
RI-2021-52,2022-03-14T19:02:24Z,1
RI-2021-52,2022-03-16T23:01:20Z,1
RI-2021-52,2022-03-18T19:02:24Z,1
SC-2019-04,2019-02-13T02:59:12Z,0
SC-2019-04,2019-02-13T14:00:32Z,0
SC-2019-04,2019-02-13T19:58:56Z,0
SC-2019-04,2019-02-14T03:01:20Z,0
SC-2019-04,2019-02-14T14:02:40Z,0
SC-2019-04,2019-02-16T03:01:20Z,0
SC-2019-04,2019-02-16T20:01:04Z,0
SC-2019-04,2019-02-17T14:00:32Z,0
SC-2019-04,2019-02-19T02:59:12Z,0
SC-2019-04,2019-02-19T19:58:56Z,0
SC-2019-04,2019-02-20T13:58:24Z,0
SC-2019-04,2019-02-22T03:01:20Z,0
SC-2019-04,2019-02-22T20:01:04Z,0
SC-2019-04,2019-02-23T14:00:32Z,0
SC-2019-04,2019-02-25T02:59:12Z,0
SC-2019-04,2019-02-25T19:58:56Z,0
SC-2019-04,2019-02-26T14:02:40Z,0
SC-2019-04,2019-02-28T03:01:20Z,0
SC-2019-04,2019-02-28T20:01:04Z,0
SC-2019-04,2019-03-01T14:00:32Z,0
SC-2019-04,2019-03-02T20:01:04Z,0
SC-2019-04,2019-03-03T14:00:32Z,0
SC-2019-04,2019-03-04T20:01:04Z,0
SC-2019-04,2019-03-05T14:00:32Z,0
SC-2019-04,2019-03-06T20:01:04Z,0
SC-2019-04,2019-03-07T14:00:32Z,0
SC-2019-04,2019-03-08T20:01:04Z,0
SC-2019-04,2019-03-09T13:00:48Z,0
SC-2019-04,2019-03-10T19:01:20Z,0
SC-2019-04,2019-03-11T13:00:48Z,0
SC-2019-04,2019-03-12T19:01:20Z,0
SC-2019-04,2019-03-13T13:00:48Z,0
SC-2019-04,2019-03-14T19:01:20Z,0
SC-2019-04,2019-03-15T13:00:48Z,0
SC-2019-04,2019-03-16T19:01:20Z,0
SC-2019-04,2019-03-17T13:00:48Z,0
SC-2019-04,2019-03-18T19:01:20Z,0
SC-2019-04,2019-03-19T13:00:48Z,0
SC-2019-04,2019-03-20T19:01:20Z,0
SC-2019-04,2019-03-21T13:00:48Z,0
SC-2019-04,2019-03-22T19:01:20Z,0
SC-2019-04,2019-03-23T13:00:48Z,0
SC-2019-04,2019-03-24T19:01:20Z,0
SC-2019-04,2019-03-25T13:00:48Z,0
SC-2019-04,2019-03-26T19:01:20Z,0
SC-2019-04,2019-03-27T13:00:48Z,0
SC-2019-04,2019-03-28T19:01:20Z,0
SC-2019-04,2019-03-29T13:00:48Z,0
SC-2019-04,2019-03-30T19:01:20Z,0
SC-2019-04,2019-03-31T13:00:48Z,0
SC-2019-04,2019-04-01T19:01:20Z,0
SC-2019-04,2019-04-02T13:00:48Z,0
SC-2019-04,2019-04-03T19:01:20Z,0
SC-2019-04,2019-04-04T13:00:48Z,0
SC-2019-04,2019-04-05T19:01:20Z,0
SC-2019-04,2019-04-06T13:00:48Z,0
SC-2019-04,2019-04-07T19:01:20Z,0
SC-2019-04,2019-04-08T13:00:48Z,0
SC-2019-04,2019-04-09T19:01:20Z,0
SC-2019-04,2019-04-10T13:00:48Z,0
SC-2019-04,2019-04-11T19:01:20Z,0
SC-2019-04,2019-04-12T13:00:48Z,0
SC-2019-04,2019-04-13T19:01:20Z,0
SC-2019-04,2019-04-17T19:01:20Z,0
SC-2019-04,2019-04-18T13:00:48Z,0
SC-2019-04,2019-04-19T19:01:20Z,0
SC-2019-04,2019-04-20T13:00:48Z,0
SC-2019-04,2019-04-21T19:01:20Z,0
SC-2019-04,2019-04-22T13:00:48Z,0
SC-2019-04,2019-04-23T19:01:20Z,0
SC-2019-04,2019-04-24T13:00:48Z,0
SC-2019-04,2019-04-25T19:01:20Z,0
SC-2019-04,2019-04-26T13:00:48Z,0
SC-2019-04,2019-04-27T19:01:20Z,0
SC-2019-04,2019-04-28T13:00:48Z,0
SC-2019-04,2019-04-29T19:01:20Z,0
SC-2019-04,2019-04-30T13:00:48Z,0
SC-2019-04,2019-05-01T19:01:20Z,0
SC-2019-04,2019-05-02T13:00:48Z,0
SC-2019-04,2019-05-03T19:01:20Z,0
SC-2019-04,2019-05-04T13:00:48Z,0
SC-2019-04,2019-05-05T19:01:20Z,0
SC-2019-04,2019-05-06T13:00:48Z,0
SC-2019-04,2019-05-07T19:01:20Z,0
SC-2019-04,2019-05-12T13:00:48Z,0
SC-2019-04,2019-05-13T19:01:20Z,0
SC-2019-04,2019-05-14T13:00:48Z,0
SC-2019-04,2019-05-15T19:01:20Z,0
SC-2019-04,2019-05-17T12:58:40Z,0
SC-2019-04,2019-05-19T19:01:20Z,0
SC-2019-04,2019-06-08T19:01:20Z,0
SC-2019-04,2019-06-10T12:58:40Z,0
SC-2019-04,2019-06-12T19:01:20Z,0
SC-2019-04,2019-06-16T19:01:20Z,0
SC-2019-04,2019-06-18T12:58:40Z,0
SC-2019-04,2019-06-24T19:01:20Z,0
SC-2019-04,2019-06-26T13:02:56Z,0
SC-2019-04,2019-06-28T19:01:20Z,0
SC-2019-04,2019-06-30T12:58:40Z,0
SC-2019-04,2019-07-02T19:01:20Z,0
SC-2019-04,2019-07-04T13:02:56Z,0
SC-2019-04,2019-07-06T19:01:20Z,0
SC-2019-04,2019-07-08T12:58:40Z,0
SC-2019-04,2019-07-10T19:01:20Z,0
SC-2019-04,2019-07-12T12:58:40Z,0
SC-2019-04,2019-07-14T19:01:20Z,0
SC-2019-04,2019-07-16T12:58:40Z,0
SC-2019-04,2019-07-18T19:01:20Z,0
SC-2019-04,2019-07-20T13:02:56Z,0
SC-2019-04,2019-07-22T19:01:20Z,0
SC-2019-04,2019-07-24T13:02:56Z,0
SC-2019-04,2019-07-26T19:01:20Z,0
SC-2019-04,2019-07-28T12:58:40Z,0
SC-2019-04,2019-07-30T19:01:20Z,0
SC-2019-04,2019-08-01T12:58:40Z,0
SC-2019-04,2019-08-03T19:01:20Z,0
SC-2019-04,2019-08-05T12:58:40Z,0
SC-2019-04,2019-08-07T19:01:20Z,0
SC-2019-04,2019-08-09T12:58:40Z,0
SC-2019-04,2019-08-11T19:01:20Z,0
SC-2019-04,2019-08-13T12:58:40Z,0
SC-2019-04,2019-08-15T19:01:20Z,0
SC-2019-04,2019-08-19T19:01:20Z,0
SC-2019-04,2019-08-21T12:58:40Z,0
SC-2019-04,2019-08-23T19:01:20Z,0
SC-2019-04,2019-08-25T12:58:40Z,0
SC-2019-04,2019-08-27T19:01:20Z,0
SC-2019-04,2019-08-31T19:01:20Z,0
SC-2019-04,2019-09-02T12:58:40Z,0
SC-2019-04,2019-09-04T19:01:20Z,0
SC-2019-04,2019-09-06T12:58:40Z,0
SC-2019-04,2019-09-10T13:02:56Z,0
SC-2019-04,2019-09-12T19:01:20Z,0
SC-2019-04,2019-09-14T13:02:56Z,0
SC-2019-04,2019-09-16T19:01:20Z,0
SC-2019-04,2019-09-18T12:58:40Z,0
SC-2019-04,2019-09-20T19:01:20Z,0
SC-2019-04,2019-09-22T12:58:40Z,0
SC-2019-04,2019-09-24T19:01:20Z,0
SC-2019-04,2019-09-26T12:58:40Z,0
SC-2019-04,2019-09-28T19:01:20Z,0
SC-2019-04,2019-09-30T12:58:40Z,0
SC-2019-04,2019-10-02T19:01:20Z,0
SC-2019-04,2019-10-04T13:02:56Z,0
SC-2019-09,2019-02-13T02:59:12Z,0
SC-2019-09,2019-02-13T14:00:32Z,0
SC-2019-09,2019-02-13T19:58:56Z,0
SC-2019-09,2019-02-14T03:01:20Z,0
SC-2019-09,2019-02-14T14:02:40Z,0
SC-2019-09,2019-02-16T03:01:20Z,0
SC-2019-09,2019-02-16T20:01:04Z,0
SC-2019-09,2019-02-17T14:00:32Z,0
SC-2019-09,2019-02-19T02:59:12Z,0
SC-2019-09,2019-02-19T19:58:56Z,0
SC-2019-09,2019-02-20T14:02:40Z,0
SC-2019-09,2019-02-22T20:01:04Z,0
SC-2019-09,2019-02-23T14:00:32Z,0
SC-2019-09,2019-02-25T02:59:12Z,0
SC-2019-09,2019-02-25T19:58:56Z,0
SC-2019-09,2019-02-26T13:58:24Z,0
SC-2019-09,2019-02-28T03:01:20Z,0
SC-2019-09,2019-02-28T20:01:04Z,0
SC-2019-09,2019-03-01T14:00:32Z,0
SC-2019-09,2019-03-02T20:01:04Z,0
SC-2019-09,2019-03-03T14:00:32Z,0
SC-2019-09,2019-03-04T20:01:04Z,0
SC-2019-09,2019-03-05T14:00:32Z,0
SC-2019-09,2019-03-06T20:01:04Z,0
SC-2019-09,2019-03-07T14:00:32Z,0
SC-2019-09,2019-03-08T20:01:04Z,0
SC-2019-09,2019-03-09T13:00:48Z,0
SC-2019-09,2019-03-10T19:01:20Z,0
SC-2019-09,2019-03-11T13:00:48Z,0
SC-2019-09,2019-03-12T19:01:20Z,0
SC-2019-09,2019-03-13T13:00:48Z,0
SC-2019-09,2019-03-14T19:01:20Z,0
SC-2019-09,2019-03-15T13:00:48Z,0
SC-2019-09,2019-03-16T19:01:20Z,0
SC-2019-09,2019-03-17T13:00:48Z,0
SC-2019-09,2019-03-18T19:01:20Z,0
SC-2019-09,2019-03-19T13:00:48Z,0
SC-2019-09,2019-03-20T19:01:20Z,0
SC-2019-09,2019-03-21T13:00:48Z,0
SC-2019-09,2019-03-22T19:01:20Z,0
SC-2019-09,2019-03-23T13:00:48Z,0
SC-2019-09,2019-03-24T19:01:20Z,0
SC-2019-09,2019-03-25T13:00:48Z,0
SC-2019-09,2019-03-26T19:01:20Z,0
SC-2019-09,2019-03-27T13:00:48Z,0
SC-2019-09,2019-03-28T19:01:20Z,0
SC-2019-09,2019-03-29T13:00:48Z,0
SC-2019-09,2019-03-30T19:01:20Z,0
SC-2019-09,2019-03-31T13:00:48Z,0
SC-2019-09,2019-04-01T19:01:20Z,0
SC-2019-09,2019-04-02T13:00:48Z,0
SC-2019-09,2019-04-03T19:01:20Z,0
SC-2019-09,2019-04-04T13:00:48Z,0
SC-2019-09,2019-04-05T19:01:20Z,0
SC-2019-09,2019-04-06T13:00:48Z,0
SC-2019-09,2019-04-07T19:01:20Z,0
SC-2019-09,2019-04-08T13:00:48Z,0
SC-2019-09,2019-04-09T19:01:20Z,0
SC-2019-09,2019-04-10T13:00:48Z,0
SC-2019-09,2019-04-11T19:01:20Z,0
SC-2019-09,2019-04-12T13:00:48Z,0
SC-2019-09,2019-04-13T19:01:20Z,0
SC-2019-09,2019-04-14T13:00:48Z,0
SC-2019-09,2019-04-15T19:01:20Z,0
SC-2019-09,2019-04-16T13:00:48Z,0
SC-2019-09,2019-04-17T19:01:20Z,0
SC-2019-09,2019-04-18T13:00:48Z,0
SC-2019-09,2019-04-20T13:00:48Z,0
SC-2019-09,2019-04-21T19:01:20Z,0
SC-2019-09,2019-04-23T19:01:20Z,0
SC-2019-09,2019-04-24T13:00:48Z,0
SC-2019-09,2019-04-25T19:01:20Z,0
SC-2019-09,2019-04-26T13:00:48Z,0
SC-2019-09,2019-04-27T19:01:20Z,0
SC-2019-09,2019-04-28T13:00:48Z,0
SC-2019-09,2019-04-29T19:01:20Z,0
SC-2019-09,2019-04-30T13:00:48Z,0
SC-2019-09,2019-05-01T19:01:20Z,0
SC-2019-09,2019-05-02T13:00:48Z,0
SC-2019-09,2019-05-03T19:01:20Z,0
SC-2019-09,2019-05-04T13:00:48Z,0
SC-2019-09,2019-05-05T19:01:20Z,0
SC-2019-09,2019-05-06T13:00:48Z,0
SC-2019-09,2019-05-08T13:00:48Z,0
SC-2019-09,2019-05-10T13:00:48Z,0
SC-2019-09,2019-05-11T19:01:20Z,0
SC-2019-09,2019-05-12T13:00:48Z,0
SC-2019-09,2019-05-14T13:00:48Z,0
SC-2019-09,2019-05-15T19:01:20Z,0
SC-2019-09,2019-05-25T12:58:40Z,0
SC-2019-09,2019-05-27T19:01:20Z,0
SC-2019-09,2019-05-29T12:58:40Z,0
SC-2019-09,2019-05-31T19:01:20Z,0
SC-2019-09,2019-06-02T12:58:40Z,0
SC-2019-09,2019-06-04T19:01:20Z,0
SC-2019-09,2019-06-06T12:58:40Z,0
SC-2019-09,2019-06-08T19:01:20Z,0
SC-2019-09,2019-06-10T13:02:56Z,0
SC-2019-09,2019-06-12T19:01:20Z,0
SC-2019-09,2019-06-14T12:58:40Z,0
SC-2019-09,2019-06-16T19:01:20Z,0
SC-2019-09,2019-06-18T13:02:56Z,0
SC-2019-09,2019-06-20T19:01:20Z,0
SC-2019-09,2019-06-22T12:58:40Z,0
SC-2019-09,2019-06-22T14:57:18Z,0
SC-2019-09,2019-06-24T19:01:20Z,0
SC-2019-09,2019-06-26T12:58:40Z,0
SC-2019-09,2019-06-28T19:01:20Z,0
SC-2019-09,2019-06-30T12:58:40Z,0
SC-2019-09,2019-07-04T13:02:56Z,0
SC-2019-09,2019-07-06T19:01:20Z,0
SC-2019-09,2019-07-08T12:58:40Z,0
SC-2019-09,2019-07-10T19:01:20Z,0
SC-2019-09,2019-07-12T12:58:40Z,0
SC-2019-09,2019-07-14T19:01:20Z,0
SC-2019-09,2019-07-16T12:58:40Z,0
SC-2019-09,2019-07-18T19:01:20Z,0
SC-2019-09,2019-07-20T12:58:40Z,0
SC-2019-09,2019-07-22T19:01:20Z,0
SC-2019-09,2019-07-24T13:02:56Z,0
SC-2019-09,2019-07-26T19:01:20Z,0
SC-2019-09,2019-07-28T12:58:40Z,0
SC-2019-09,2019-07-30T19:01:20Z,0
SC-2019-09,2019-08-01T12:58:40Z,0
SC-2019-09,2019-08-03T19:01:20Z,0
SC-2019-09,2019-08-05T13:02:56Z,0
SC-2019-09,2019-08-07T19:01:20Z,0
SC-2019-09,2019-08-09T12:58:40Z,0
SC-2019-09,2019-08-11T19:01:20Z,0
SC-2019-09,2019-08-13T12:58:40Z,0
SC-2019-09,2019-08-15T19:01:20Z,0
SC-2019-09,2019-08-17T12:58:40Z,0
SC-2019-09,2019-08-19T19:01:20Z,0
SC-2019-09,2019-08-23T19:01:20Z,0
SC-2019-09,2019-08-25T13:02:56Z,0
SC-2019-09,2019-08-27T19:01:20Z,0
SC-2019-09,2019-08-29T12:58:40Z,0
SC-2019-09,2019-08-31T19:01:20Z,0
SC-2019-09,2019-09-02T12:58:40Z,0
SC-2019-09,2019-09-04T19:01:20Z,0
SC-2019-09,2019-09-06T12:58:40Z,0
SC-2019-09,2019-09-08T19:01:20Z,0
SC-2019-09,2019-09-10T13:02:56Z,0
SC-2019-09,2019-09-12T19:01:20Z,0
SC-2019-09,2019-09-14T12:58:40Z,0
SC-2019-09,2019-09-16T19:01:20Z,0
SC-2019-09,2019-09-18T12:58:40Z,0
SC-2019-09,2019-09-20T19:01:20Z,0
SC-2019-09,2019-09-24T19:01:20Z,0
SC-2019-09,2019-09-26T12:58:40Z,0
SC-2021-19,2021-02-12T16:59:44Z,0
SC-2021-19,2021-02-15T17:01:52Z,0
SC-2021-19,2021-02-17T05:00:48Z,0
SC-2021-19,2021-02-20T04:58:40Z,0
SC-2021-19,2021-02-21T17:01:52Z,0
SC-2021-19,2021-02-23T05:00:48Z,0
SC-2021-19,2021-02-24T16:59:44Z,0
SC-2021-19,2021-02-26T04:58:40Z,0
SC-2021-19,2021-02-27T17:01:52Z,0
SC-2021-19,2021-03-01T05:00:48Z,0
SC-2021-19,2021-03-02T16:59:44Z,0
SC-2021-19,2021-03-04T04:58:40Z,0
SC-2021-19,2021-03-05T17:01:52Z,0
SC-2021-19,2021-03-07T05:00:48Z,0
SC-2021-19,2021-03-08T16:59:44Z,0
SC-2021-19,2021-03-10T04:58:40Z,0
SC-2021-19,2021-03-11T17:01:52Z,0
SC-2021-19,2021-03-13T05:00:48Z,0
SC-2021-19,2021-03-14T16:00:00Z,0
SC-2021-19,2021-03-17T16:02:08Z,0
SC-2021-19,2021-03-19T04:01:04Z,0
SC-2021-19,2021-03-20T16:00:00Z,0
SC-2021-19,2021-03-22T03:58:56Z,0
SC-2021-19,2021-03-23T16:02:08Z,0
SC-2021-19,2021-03-25T04:01:04Z,0
SC-2021-19,2021-03-26T16:00:00Z,0
SC-2021-19,2021-03-28T03:58:56Z,0
SC-2021-19,2021-03-29T16:02:08Z,0
SC-2021-19,2021-03-31T04:01:04Z,0
SC-2021-19,2021-04-01T16:00:00Z,0
SC-2021-19,2021-04-03T03:58:56Z,0
SC-2021-19,2021-04-04T16:02:08Z,0
SC-2021-19,2021-04-06T04:01:04Z,0
SC-2021-19,2021-04-07T16:00:00Z,0
SC-2021-19,2021-04-09T03:58:56Z,0
SC-2021-19,2021-04-10T16:02:08Z,0
SC-2021-19,2021-04-12T04:01:04Z,0
SC-2021-19,2021-04-13T16:00:00Z,0
SC-2021-19,2021-04-15T03:58:56Z,0
SC-2021-19,2021-04-16T16:02:08Z,0
SC-2021-19,2021-04-18T04:01:04Z,0
SC-2021-19,2021-04-19T16:00:00Z,0
SC-2021-19,2021-04-24T04:01:04Z,0
SC-2021-19,2021-04-25T16:00:00Z,0
SC-2021-19,2021-04-30T04:01:04Z,0
SC-2021-19,2021-05-01T16:00:00Z,0
SC-2021-19,2021-05-03T03:58:56Z,0
SC-2021-19,2021-05-04T16:02:08Z,0
SC-2021-19,2021-05-06T04:01:04Z,0
SC-2021-19,2021-05-07T16:00:00Z,0
SC-2021-19,2021-05-09T03:58:56Z,0
SC-2021-19,2021-05-10T16:02:08Z,0
SC-2021-19,2021-05-12T04:01:04Z,0
SC-2021-19,2021-05-13T16:00:00Z,0
SC-2021-19,2021-05-15T03:58:56Z,0
SC-2021-19,2021-05-16T16:02:08Z,0
SC-2021-19,2021-05-18T04:01:04Z,0
SC-2021-19,2021-05-19T16:00:00Z,0
SC-2021-19,2021-05-21T16:00:00Z,0
SC-2021-19,2021-05-27T16:00:00Z,0
SC-2021-19,2021-06-02T16:00:00Z,0
SC-2021-19,2021-06-08T16:00:00Z,0
SC-2021-19,2021-06-14T16:00:00Z,0
SC-2021-19,2021-06-20T16:00:00Z,0
SC-2021-19,2021-07-02T16:00:00Z,0
SC-2021-19,2021-07-08T16:00:00Z,0
SC-2021-19,2021-07-14T16:00:00Z,0
SC-2021-19,2021-07-20T16:00:00Z,0
SC-2021-19,2021-07-26T16:00:00Z,0
SC-2021-19,2021-08-01T16:00:00Z,0
SC-2021-19,2021-08-07T16:00:00Z,0
SC-2021-19,2021-08-13T16:00:00Z,0
SC-2021-19,2021-08-19T16:00:00Z,0
SC-2021-19,2021-08-25T16:00:00Z,0
SC-2021-19,2021-08-31T16:00:00Z,0
SC-2021-19,2021-09-06T16:00:00Z,0
SC-2021-19,2021-09-12T16:00:00Z,0
SC-2021-19,2021-09-18T16:00:00Z,0
SC-2021-19,2021-09-24T16:00:00Z,0
SC-2021-19,2021-09-30T16:00:00Z,0
SC-2021-22,2021-02-12T16:59:44Z,0
SC-2021-22,2021-02-15T17:01:52Z,0
SC-2021-22,2021-02-17T05:00:48Z,0
SC-2021-22,2021-02-20T04:58:40Z,0
SC-2021-22,2021-02-21T17:01:52Z,0
SC-2021-22,2021-02-23T05:00:48Z,0
SC-2021-22,2021-02-24T16:59:44Z,0
SC-2021-22,2021-02-26T04:58:40Z,0
SC-2021-22,2021-02-27T17:01:52Z,0
SC-2021-22,2021-03-01T05:00:48Z,0
SC-2021-22,2021-03-02T16:59:44Z,0
SC-2021-22,2021-03-04T04:58:40Z,0
SC-2021-22,2021-03-05T17:01:52Z,0
SC-2021-22,2021-03-07T05:00:48Z,0
SC-2021-22,2021-03-08T16:59:44Z,0
SC-2021-22,2021-03-10T04:58:40Z,0
SC-2021-22,2021-03-11T17:01:52Z,0
SC-2021-22,2021-03-13T05:00:48Z,0
SC-2021-22,2021-03-14T16:00:00Z,0
SC-2021-22,2021-03-16T03:58:56Z,0
SC-2021-22,2021-03-17T16:02:08Z,0
SC-2021-22,2021-03-19T04:01:04Z,0
SC-2021-22,2021-03-20T16:00:00Z,0
SC-2021-22,2021-03-22T04:03:12Z,0
SC-2021-22,2021-03-23T16:02:08Z,0
SC-2021-22,2021-03-25T04:01:04Z,0
SC-2021-22,2021-03-26T16:00:00Z,0
SC-2021-22,2021-03-28T03:58:56Z,0
